course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview,skill_id,relevance_score
85,Aquaculture Engineering (in MC in Aquatic Systems and Mechanics in Part-time Diploma in Applied Science (Aquaculture))Â,Temasek Polytechnic,APIs,636.75,75.0,Intermediate,,"In this course, you will learn the important aspects of Aquaculture, which include Feed Nutrition, Diseases Management, Hatchery Technology, and Aquaculture Systems, and many more! With the rapid expanding aquaculture production around the world, the insights gained here can improve aquaculture mana",17,0
86,Aquaculture Farm Management & Regulations (in PDC in Aquaculture Farm Management & Sustainability in Specialist Diploma in Aquaculture Management & Technology),Temasek Polytechnic,APIs,599.4,60.0,Advanced,,"The SDAMT is designed to enable adult learners to deepen their knowledge and skills, as well as develop specialisations in the aquaculture domain. As aquaculture production intensifies, farms need more precise and scalable ways of monitoring the health of their animals and the environmental conditio",17,0
87,Aquaculture Farm Management and Regulations (in MC in Aquaculture Management in Part-time Diploma in Applied Science (Aquaculture))Â,Temasek Polytechnic,APIs,636.75,75.0,Intermediate,,"In this course, you will learn the important aspects of Aquaculture, which include Feed Nutrition, Diseases Management, Hatchery Technology, and Aquaculture Systems, and many more! With the rapid expanding aquaculture production around the world, the insights gained here can improve aquaculture mana",17,0
88,Aquatic Animal Care & Nutrition (in PDC in Aquatic Animal Health & Nutrition in Specialist Diploma in Aquaculture Management & Technology),Temasek Polytechnic,APIs,599.4,60.0,Advanced,,"The SDAMT is designed to enable adult learners to deepen their knowledge and skills, as well as develop specialisations in the aquaculture domain. As aquaculture production intensifies, farms need more precise and scalable ways of monitoring the health of their animals and the environmental conditio",17,0
89,Aquatic Animal Health & Disease Management (in PDC in Aquatic Animal Health & Nutrition in Specialist Diploma in Aquaculture Management & Technology),Temasek Polytechnic,APIs,599.4,60.0,Advanced,,"The SDAMT is designed to enable adult learners to deepen their knowledge and skills, as well as develop specialisations in the aquaculture domain. As aquaculture production intensifies, farms need more precise and scalable ways of monitoring the health of their animals and the environmental conditio",17,0
90,Aquatic Animal Nutrition and Feed Development (in MC in Aquaculture Sciences in Part-time Diploma in Applied Science (Aquaculture))Â,Temasek Polytechnic,APIs,509.4,60.0,Intermediate,,"In this course, you will learn the important aspects of Aquaculture, which include Feed Nutrition, Diseases Management, Hatchery Technology, and Aquaculture Systems, and many more! With the rapid expanding aquaculture production around the world, the insights gained here can improve aquaculture mana",17,0
91,Aquatic Ecology and Biodiversity (in MC in Sustainable Aquaculture and Environmental Sciences in Part-time Diploma in Applied Science (Aquaculture))Â,Temasek Polytechnic,APIs,509.4,60.0,Intermediate,,"In this course, you will learn the important aspects of Aquaculture, which include Feed Nutrition, Diseases Management, Hatchery Technology, and Aquaculture Systems, and many more! With the rapid expanding aquaculture production around the world, the insights gained here can improve aquaculture mana",17,0
92,Assist therapist in the provision of therapy services & programmes to meet special needs of clients (SFw),CSM ACADEMY INTERNATIONAL PTE. LTD.,APIs,275.0,30.0,Unspecified,,Assist therapist in the provision of therapy services & programmes to meet special needs of clients,17,0
93,Assist therapist or therapist assistant to conduct therapy programmes (SFw),CSM ACADEMY INTERNATIONAL PTE. LTD.,APIs,275.0,40.0,Unspecified,,"This Competency Unit enables an individual to acquire the skills and knowledge to apply common processes in Therapy Services. This Competency Unit, together with other elective units, is tailored to provide the skill and knowledge outcomes required by the Community and Social Services sector.",17,0
94,Autonomous Robots & Vehicles,NATIONAL UNIVERSITY OF SINGAPORE,APIs,4500.0,32.5,Intermediate,,"The global market for mobile robotics is forecast to grow rapidly at CAGR of 15.6%, reaching US$30Billion by 2025. This growth will have a substantial transformative effect on most industry sectors, with numerous applications already being found in manufacturing, engineering, transportation, healthc",17,0
95,Aviation Financing,NATIONAL UNIVERSITY OF SINGAPORE,APIs,5400.0,27.0,Unspecified,,"At the end of the course, participants will be able to:  (i)  understand the legal and factual nature of aircraft assets as movable, tangible, personal, possessory property which are able to cross borders;  (ii)  have a working knowledge of title financing and the taking and perfection of collatera",17,0
96,BA (HONS) ARTS MANAGEMENT,LASALLE COLLEGE OF THE ARTS,APIs,64746.0,3600.0,Unspecified,,"Thought leadership: Acquire a comprehensive knowledge on policy, economics and legal issues shaping the creative sector, as well as develop valuable skills needed to successfully navigate the arts and cultural industry.   Entrepreneurship: Develop an entrepreneurial mindset and gain required experie",17,0
97,BA (HONS) FASHION DESIGN AND TEXTILES,LASALLE COLLEGE OF THE ARTS,APIs,64746.0,3600.0,Intermediate,,"Pathway structure: Direct your learning and future by choosing to study textiles for fashion and creative pattern cutting with options to specialise in draping, tailoring and extended realities.   Industry experience: We work with industry professionals and sponsors to provide you with unique opport",17,0
98,BIZ-SCIT Singapore Corporate Income Tax (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,APIs,600.0,12.0,Intermediate,,This course will address the following:_x000D_ -Overview of Singaporeâ€™s tax regime_x000D_ -Basis of income taxation_x000D_ -Tax residency status and why it matters for corporate taxpayers_x000D_ -Various types of taxable income derived by companies_x000D_ -Deemed source income_x000D_ -Rules for cl,17,0
99,Backend Development with Java,DIGIPEN INSTITUTE OF TECHNOLOGY SINGAPORE PTE. LTD.,APIs,1750.0,105.0,Intermediate,,"Upon successful completion of the module, the trainee will be able to perform the following specific tasks:_x000D_ _x000D_ â€¢	Develop an understanding of the principles of Maven and its role in building backend applications._x000D_ â€¢	Understand the core modules of Spring and how to use them in so",17,0
100,"Bake Croissant, Danish & Puff Pastries",GRA BAKING ACADEMY,APIs,420.0,24.0,Unspecified,,"1. Prepare ingredients for laminated pastry_x000D_ 2. Apply proper techniques for mixing, rolling and shaping of dough_x000D_ 3. Prepare fillings and toppings for pastries_x000D_ 4. Fill and bake pastries at a controlled time and temperature_x000D_ 5. Evaluate baked pastries quality and characterist",17,0
101,Bake Rich Yeast Dough Bread,GRA BAKING ACADEMY,APIs,420.0,24.0,Unspecified,,"1. Select the right ingredients and proportions to bake quality bread_x000D_ 2. Prepare fillings and toppings for bread _x000D_ 3. Make bread dough including shaping, scoring and proofing _x000D_ 4. Bake bread at a controlled time and temperature_x000D_ 5. Evaluate baked bread quality and characteri",17,0
102,Basic Economics,Singapore Polytechnic,APIs,1315.95,46.5,Beginner,,"As Singapore becomes an innovation-driven economy, new skills and competencies will be in demand. To help working adults upgrade themselves with relevant Human Resource skills and knowledge, the DBHC under the Continuing Education & Training (CET) framework was officially launched in 2018. This is i",17,0
103,Basic Fluid Mechanics (in MC in Aquatic Systems and Mechanics in Part-time Diploma in Applied Science (Aquaculture))Â,Temasek Polytechnic,APIs,382.05,45.0,Intermediate,,"In this course, you will learn the important aspects of Aquaculture, which include Feed Nutrition, Diseases Management, Hatchery Technology, and Aquaculture Systems, and many more! With the rapid expanding aquaculture production around the world, the insights gained here can improve aquaculture mana",17,0
104,Basic Outbreak Rapid Response,NATIONAL UNIVERSITY OF SINGAPORE,APIs,810.0,36.0,Beginner,,"Upon completion of this course, participants will be able to:_x000D_ 1. Apply field epidemiologic methods to undertake rapid response on the ground_x000D_ 2. Assist in surveillance and outbreak investigation using a systematic approach; and_x000D_ 3. Acquire skills to effect preventive and preparedn",17,0
105,Basic Principles of ATP (Adenosine Triphosphate) bioluminescence system in hygiene / sanitation monitoring,Nanyang Polytechnic,APIs,55.5,7.0,Beginner,,"The purpose of this course offers an urban solution, to equip users from different agencies or organisation with the skills and ability to use ATP bioluminscence reader and swab as a rapid technology to qualify their cleaning efficacy. This allows them to establish an autonomous hygiene monitoring p",17,0
